lead_id,first_name,last_name,email,title,created_date,lead_age_days,company_name,industry,employee_count,employee_count_bucket,annual_revenue,annual_revenue_bucket,tech_stack,hq_location,total_engagements,unique_engagement_types,last_engagement_date,target,score
684,Jonathan,Nelson,nicholedavis@yahoo.com,Banker,2025-06-02,14,Taylor and Sons,Manufacturing,2549,Large,26.93,Low,SAP,New Karenfurt,1,1,2025-03-26 05:01:22.000,0,0.01
937,Elizabeth,Day,whernandez@peterson.com,"Education officer, community",2025-04-04,73,Gonzales PLC,Healthcare,1033,Large,10.34,Low,SAP,Bakershire,1,1,2025-04-16 13:26:00.000,0,0.0
349,Jessica,Gonzales,bpeterson@yahoo.com,Hydrogeologist,2025-01-19,148,Sharp Ltd,Retail,798,Large,82.08,Low,SAP,Port Kristen,1,1,2025-06-07 02:53:53.000,0,0.07
368,Christopher,Sharp,benjaminmora@gmail.com,Planning and development surveyor,2025-03-12,96,Ramos LLC,Healthcare,4938,Large,74.96,Low,HubSpot,South Dalefurt,1,1,2025-04-24 22:17:04.000,0,0.02
961,Miranda,Villanueva,hammondbarbara@benson.biz,Diagnostic radiographer,2025-06-03,13,Williams-Browning,Manufacturing,493,Large,71.03,Low,SAP,Lake Valeriemouth,3,1,2025-03-30 03:41:50.000,0,0.0
8,Christopher,Hamilton,bfischer@prince.com,"Lecturer, further education",2025-03-28,80,"Hicks, Love and Liu",Technology,4861,Large,82.44,Low,HubSpot,Benjaminbury,4,3,2025-05-11 07:24:08.000,1,0.99
30,Deborah,Turner,teresa89@hotmail.com,Solicitor,2025-01-31,136,Stephens Inc,Manufacturing,1808,Large,22.25,Low,Marketo,Port Daniellebury,3,3,2025-03-19 11:46:43.000,0,0.08
89,Allen,Dominguez,ashleylawson@yu.com,"Editor, magazine features",2025-05-15,32,"Williams, Hicks and Williams",Technology,2290,Large,77.14,Low,Oracle,South Katherineborough,1,1,2025-06-07 05:51:50.000,0,0.02
159,Michael,Dennis,oconnorandrew@pena.info,Quality manager,2025-04-05,72,Brown-Graham,Manufacturing,1622,Large,36.33,Low,SAP,Ayersport,4,4,2025-04-19 13:34:27.000,1,0.94
158,Nancy,Payne,mannstephanie@wolfe-avila.com,Politician's assistant,2025-02-10,126,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,5,4,2025-06-05 19:01:43.000,1,1.0
545,Sarah,Singleton,boonemichael@walker.com,Community pharmacist,2025-05-29,18,"Mendoza, Adams and Davidson",Retail,1187,Large,16.93,Low,Marketo,Anthonystad,2,2,2025-06-05 18:25:45.000,0,0.0
828,Cynthia,Eaton,samantha80@hotmail.com,"Librarian, public",2025-04-11,66,Flores-Sanford,Healthcare,1498,Large,90.7,Low,Oracle,West Joe,4,3,2025-04-18 03:06:47.000,1,0.98
169,Sarah,Michael,christopher55@gmail.com,Phytotherapist,2025-05-13,34,Trujillo and Sons,Technology,2548,Large,59.13,Low,SAP,North Jeremy,5,3,2025-05-29 18:43:12.000,1,0.99
176,John,Brooks,christopherrodriguez@gmail.com,Water quality scientist,2025-04-20,57,Davis Ltd,Finance,3816,Large,97.59,Low,HubSpot,Danielbury,5,3,2025-05-16 02:51:00.000,1,0.97
250,Robert,Atkins,pamela43@hotmail.com,Public house manager,2025-03-10,98,Davis Ltd,Finance,3816,Large,97.59,Low,HubSpot,Danielbury,2,2,2025-02-10 06:15:40.000,0,0.02
336,Bethany,Espinoza,tyler42@mccormick.com,Academic librarian,2025-05-25,22,Olsen-Gonzales,Manufacturing,3179,Large,48.67,Low,SAP,East Janet,5,2,2025-03-11 00:13:54.000,1,0.9
419,Ryan,Allison,hgreene@yahoo.com,Engineering geologist,2025-04-20,57,Rodriguez Inc,Manufacturing,615,Large,13.97,Low,HubSpot,Lake Denisemouth,1,1,2025-04-27 23:07:28.000,0,0.07
512,Benjamin,Porter,brenttucker@garner-schneider.net,Brewing technologist,2025-05-27,20,Williams PLC,Finance,1238,Large,49.64,Low,Oracle,Michelleville,3,2,2025-05-31 22:28:57.000,0,0.02
543,Melvin,Peterson,bradley72@charles.com,Dancer,2025-02-11,125,Williams LLC,Technology,929,Large,4.61,Low,Oracle,North Edwinborough,1,1,2025-05-30 18:43:01.000,0,0.02
471,Tracy,Clements,yjones@nelson-kim.com,Analytical chemist,2025-05-29,18,"Martin, Ochoa and Murphy",Finance,3412,Large,90.81,Low,Salesforce,West Toddstad,3,3,2025-03-10 17:19:45.000,0,0.02
639,Lauren,Gentry,birdcarla@yahoo.com,Archaeologist,2025-04-14,63,Wells-Freeman,Manufacturing,107,Medium,60.39,Low,Oracle,West Tanya,5,3,2025-05-11 08:21:34.000,1,0.99
644,Andres,Macdonald,wattsbrittany@gmail.com,Mudlogger,2025-02-27,109,Torres Ltd,Manufacturing,4464,Large,47.4,Low,Salesforce,Fischermouth,3,2,2025-05-27 21:11:54.000,0,0.01
658,Lisa,Mills,joseph94@jones.net,Higher education lecturer,2025-02-28,108,"Wilson, Hatfield and Barrera",Finance,2445,Large,42.86,Low,Salesforce,North Jacob,5,4,2025-05-04 03:16:32.000,1,0.98
661,Rachel,Nguyen,amber82@hotmail.com,Armed forces logistics/support/administrative officer,2025-03-12,96,Torres-Taylor,Retail,4358,Large,91.26,Low,Salesforce,Melissatown,4,3,2025-05-09 14:45:54.000,1,0.98
840,Michael,Walls,vmartin@caldwell-white.net,"Engineer, agricultural",2025-01-30,137,"English, Shaffer and Morales",Manufacturing,3520,Large,9.01,Low,Marketo,Port Johnbury,4,2,2025-06-08 15:19:14.000,1,0.88
945,Lawrence,Green,marymoran@gmail.com,Production engineer,2025-02-03,133,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,3,2,2025-05-15 19:34:37.000,0,0.02
997,Gregory,Santana,samuelscott@gmail.com,Sub,2025-04-12,65,"Yang, Giles and Kramer",Retail,2154,Large,74.24,Low,Marketo,Josefort,5,3,2025-04-30 09:31:47.000,1,1.0
429,Lori,Bailey,kelly39@gmail.com,Firefighter,2025-05-17,30,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,3,2,2025-03-14 22:11:18.000,0,0.01
584,Brandi,Tran,qsolomon@booth-alexander.biz,Careers adviser,2025-05-23,24,Mills LLC,Manufacturing,3956,Large,61.48,Low,Salesforce,Port Maryport,3,2,2025-06-07 16:04:43.000,0,0.04
603,Don,Williams,anthony12@murray-bush.biz,Sub,2025-05-11,36,"Jacobs, Hammond and Browning",Technology,1335,Large,40.6,Low,Salesforce,Lake Williamstad,3,2,2025-03-20 19:08:01.000,0,0.04
675,Jonathan,King,tchapman@gmail.com,"Radiographer, diagnostic",2025-06-02,14,Chapman Group,Finance,544,Large,12.03,Low,Salesforce,Carmentown,4,4,2025-06-05 05:46:35.000,1,0.98
797,Chris,Alvarado,mary45@hotmail.com,Interpreter,2025-05-02,45,Guerrero PLC,Manufacturing,3584,Large,68.76,Low,Marketo,North Greggshire,4,2,2025-06-07 22:04:37.000,1,0.94
933,Erin,Massey,owenlaura@nash-brown.com,Sports therapist,2025-05-18,29,White and Sons,Finance,1819,Large,16.68,Low,Salesforce,Watkinsburgh,1,1,2025-04-10 03:40:56.000,0,0.0
949,Michelle,Kelly,bcrawford@gmail.com,Facilities manager,2025-01-27,140,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,4,4,2025-04-20 16:05:48.000,1,0.99
962,Anthony,Arellano,syates@gmail.com,Government social research officer,2025-03-07,101,Flores-Sanford,Healthcare,1498,Large,90.7,Low,Oracle,West Joe,3,1,2025-03-09 15:34:23.000,0,0.01
965,Brenda,Sanchez,contrerasjessica@hotmail.com,Printmaker,2025-04-25,52,"Russell, Bonilla and Mendez",Finance,3527,Large,48.02,Low,HubSpot,Lake Seth,4,3,2025-05-14 01:54:03.000,1,1.0
853,Richard,Odonnell,dawn82@gray.info,Chief Marketing Officer,2025-04-12,65,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,4,3,2025-04-21 17:21:03.000,1,0.94
57,Joseph,Gutierrez,chavezalan@yahoo.com,"Engineer, agricultural",2025-01-12,155,"Lopez, Barton and Taylor",Finance,611,Large,18.09,Low,Oracle,South Jason,2,2,2025-05-20 03:32:46.000,0,0.14
173,Jennifer,Hayes,richard53@conley-wang.com,Agricultural engineer,2025-04-15,62,"Anderson, Chan and Gonzales",Healthcare,2495,Large,3.09,Low,HubSpot,North Mirandaside,4,2,2025-05-04 21:11:45.000,1,0.96
177,Stephanie,Barber,smoore@yahoo.com,Industrial buyer,2025-06-01,15,Sawyer LLC,Retail,3929,Large,54.46,Low,Oracle,Paulchester,5,3,2025-03-24 12:14:13.000,1,0.99
248,Kathleen,Dominguez,lynn83@gmail.com,Museum/gallery conservator,2025-04-27,50,Gilbert-Valdez,Technology,899,Large,99.53,Low,Oracle,Marshallfort,4,3,2025-05-06 06:02:18.000,1,0.89
249,Erik,Allen,murphysteven@hotmail.com,Legal secretary,2025-01-16,151,"Cox, Smith and Padilla",Technology,1705,Large,35.19,Low,Marketo,New Leslie,5,3,2025-04-11 09:26:25.000,1,0.98
338,Michelle,Aguilar,imiller@yahoo.com,"Engineer, mining",2025-05-31,16,Powers Inc,Technology,1821,Large,93.52,Low,Oracle,Garciahaven,4,3,2025-05-05 00:55:26.000,1,0.98
365,Matthew,Thompson,elizabeth89@gmail.com,Bookseller,2025-02-16,120,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,1,1,2025-01-01 00:16:41.000,0,0.0
577,Colleen,Hansen,cynthia74@hunt.com,Barrister,2025-01-26,141,Torres-Taylor,Retail,4358,Large,91.26,Low,Salesforce,Melissatown,1,1,2025-06-04 01:17:46.000,0,0.04
685,James,Foster,michael38@booth.net,Teaching laboratory technician,2025-04-28,49,"Williams, Romero and Harris",Finance,3940,Large,77.6,Low,HubSpot,Jonesborough,4,3,2025-04-13 03:28:21.000,1,0.97
702,Felicia,Smith,hobrien@yahoo.com,Chief Operating Officer,2025-05-06,41,"Pineda, Kim and Smith",Healthcare,66,Medium,22.59,Low,Marketo,Nancyberg,4,3,2025-05-25 22:49:51.000,1,0.94
703,Lucas,Romero,david51@hamilton.com,Economist,2025-02-15,121,"Hicks, Love and Liu",Technology,4861,Large,82.44,Low,HubSpot,Benjaminbury,5,3,2025-05-21 11:42:14.000,1,0.97
810,Brenda,Jackson,daniellemueller@ballard.org,"Engineer, aeronautical",2025-01-15,152,"Harrison, Sawyer and Harper",Retail,2306,Large,79.09,Low,Marketo,Matthewview,5,3,2025-05-10 17:42:23.000,1,0.98
863,Hector,Beltran,robin65@johnson-harper.com,IT technical support officer,2025-05-17,30,Davis Ltd,Finance,3816,Large,97.59,Low,HubSpot,Danielbury,5,3,2025-05-19 07:46:43.000,1,0.96
947,Andrew,Price,liukenneth@adams.com,Advice worker,2025-01-31,136,Lang-Thomas,Healthcare,3914,Large,43.34,Low,Marketo,East Veronica,3,2,2025-05-27 00:55:52.000,0,0.0
983,Gina,Stanley,bnunez@lowery-hartman.org,Pension scheme manager,2025-04-22,55,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,4,3,2025-05-03 09:01:24.000,1,0.97
969,Brittany,Rios,wgardner@wong-jones.com,Cartographer,2025-02-04,132,"Clark, Singleton and Bailey",Finance,4686,Large,17.72,Low,Salesforce,New Roy,2,2,2025-03-05 17:05:45.000,0,0.03
695,Anthony,Austin,leslie83@yahoo.com,Accommodation manager,2025-03-19,89,Osborne Ltd,Retail,1220,Large,64.66,Low,SAP,Diazberg,5,3,2025-05-11 08:24:01.000,1,0.98
742,Jennifer,Mcclain,robertbrewer@yahoo.com,Health and safety adviser,2025-05-31,16,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,3,3,2025-04-27 18:44:31.000,0,0.07
770,Julia,Chan,teresa17@gmail.com,Production engineer,2025-01-01,166,Barker-Smith,Manufacturing,730,Large,97.44,Low,Marketo,South Anitafurt,2,2,2025-05-24 21:04:19.000,0,0.0
791,Brandon,Greer,brittanywilliams@gmail.com,Legal executive,2025-03-10,98,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,5,3,2025-04-23 10:43:56.000,1,0.98
887,Victoria,Cook,victoriaconway@sosa.biz,Gaffer,2025-02-28,108,"Hobbs, Munoz and Oliver",Finance,3267,Large,75.04,Low,Oracle,Jessicaberg,5,3,2025-05-08 22:47:00.000,1,1.0
230,Kimberly,Decker,veronica74@yahoo.com,Tax adviser,2025-05-09,38,Taylor and Sons,Manufacturing,2549,Large,26.93,Low,SAP,New Karenfurt,5,3,2025-05-23 15:41:43.000,1,0.99
237,Donna,Barker,sarahkelly@barnes.com,"Engineer, mining",2025-04-11,66,"Smith, Rios and Silva",Healthcare,565,Large,29.0,Low,Marketo,Kellyside,3,2,2025-04-13 20:48:11.000,0,0.07
223,Cody,Lowe,joan75@long.com,Insurance account manager,2025-02-16,120,"English, Shaffer and Morales",Manufacturing,3520,Large,9.01,Low,Marketo,Port Johnbury,2,2,2025-04-27 03:13:35.000,0,0.01
358,Gwendolyn,Frank,gonzalezwilliam@webster.com,Publishing rights manager,2025-05-16,31,"Carpenter, Tate and Glenn",Technology,2302,Large,27.61,Low,Oracle,East Lauren,5,4,2025-05-19 22:56:41.000,1,0.91
518,Carol,Blackwell,huangmarvin@yahoo.com,Music tutor,2025-02-08,128,"Chavez, Townsend and Miller",Manufacturing,4275,Large,34.74,Low,HubSpot,Port Alexandra,1,1,2025-04-30 02:24:34.000,0,0.0
532,Nicole,Snyder,xbird@santana-morris.com,Purchasing manager,2025-02-24,112,Brown-Bryant,Healthcare,3265,Large,16.83,Low,Marketo,East Daniel,4,3,2025-06-01 02:50:47.000,1,1.0
549,Lisa,Carter,opatterson@drake.net,Bookseller,2025-03-27,81,"Stewart, Martin and Arroyo",Manufacturing,4611,Large,40.03,Low,Oracle,Williamsside,2,2,2025-03-01 10:50:57.000,0,0.01
568,Rebecca,Perez,shawnkerr@moore.com,Commissioning editor,2025-01-20,147,Merritt Inc,Finance,3028,Large,89.01,Low,Oracle,Justinbury,3,3,2025-05-28 09:17:50.000,0,0.08
725,Adam,Black,cooperlynn@smith.com,"Journalist, magazine",2025-05-13,34,Brown-Mckay,Manufacturing,3889,Large,62.64,Low,Salesforce,Jacksonshire,4,2,2025-05-29 01:59:13.000,1,0.97
963,Aaron,Lozano,ojohnston@cook-collins.com,Air traffic controller,2025-03-16,92,Gardner-Mays,Retail,1026,Large,25.96,Low,Marketo,North Amandastad,4,2,2025-06-01 09:58:42.000,1,1.0
82,Lauren,Kennedy,vsanchez@gmail.com,Wellsite geologist,2025-04-26,51,Martin and Sons,Retail,1351,Large,23.89,Low,Oracle,North Jesseberg,2,2,2025-05-29 18:29:29.000,0,0.01
101,Glenda,Cruz,coleshari@yahoo.com,Emergency planning/management officer,2025-05-29,18,"Wilcox, Cox and Newton",Retail,4392,Large,95.42,Low,Oracle,Shannonton,3,2,2025-02-23 06:10:14.000,0,0.02
109,Ralph,Anderson,michael42@terry.com,"Nurse, mental health",2025-03-20,88,"Gibson, Dudley and Page",Technology,2912,Large,2.56,Low,SAP,North Sandra,5,3,2025-06-05 03:19:27.000,1,0.95
183,Robert,Wood,tvelasquez@moore.com,Health promotion specialist,2025-05-15,32,"Mack, Ortiz and Jackson",Finance,3300,Large,45.9,Low,Salesforce,Boltonbury,3,3,2025-05-29 16:07:17.000,0,0.03
194,Tyler,Perkins,jamesrobert@gmail.com,Retail manager,2025-02-01,135,Osborne Ltd,Retail,1220,Large,64.66,Low,SAP,Diazberg,2,2,2025-05-27 15:30:51.000,0,0.0
220,Martin,Hood,xmorgan@hotmail.com,"Designer, blown glass/stained glass",2025-03-18,90,"Stewart, Martin and Arroyo",Manufacturing,4611,Large,40.03,Low,Oracle,Williamsside,1,1,2025-05-03 06:14:11.000,0,0.0
232,Ashley,Neal,michael23@yahoo.com,"Engineer, manufacturing systems",2025-01-21,146,Arroyo PLC,Healthcare,3108,Large,44.24,Low,SAP,East Jacobland,4,2,2025-02-18 04:42:18.000,1,0.97
268,Brandon,Collins,mmoore@yahoo.com,Health and safety adviser,2025-05-27,20,Taylor and Sons,Manufacturing,2549,Large,26.93,Low,SAP,New Karenfurt,4,3,2025-04-19 19:17:07.000,1,0.95
498,Michelle,Murphy,jenniferjensen@douglas.biz,Higher education lecturer,2025-01-26,141,Powers Inc,Technology,1821,Large,93.52,Low,Oracle,Garciahaven,4,3,2025-04-25 05:16:56.000,1,0.96
503,Heather,Warren,vrobles@hernandez.biz,"Engineer, production",2025-01-14,153,Pitts-Snyder,Manufacturing,4448,Large,55.84,Low,HubSpot,North Ashley,4,3,2025-04-12 05:11:49.000,1,0.99
673,Barbara,Vasquez,sarahphillips@sandoval.com,Education administrator,2025-03-01,107,Johnston and Sons,Finance,2419,Large,21.94,Low,HubSpot,Sloanbury,4,3,2025-05-16 10:12:40.000,1,1.0
851,Jason,Andersen,mgarrett@phelps.info,"Development worker, international aid",2025-01-27,140,Hudson-Kelly,Technology,1125,Large,5.4,Low,HubSpot,West Jeremiah,1,1,2025-04-08 06:51:39.000,0,0.02
33,Kyle,Harris,jamie66@johnson.com,"Administrator, local government",2025-01-07,160,"Taylor, Pham and Hancock",Technology,385,Large,5.22,Low,HubSpot,East Teresaport,3,1,2025-03-31 14:11:31.000,0,0.08
156,Ronald,Mitchell,amber17@gonzalez.com,Tour manager,2025-02-08,128,"Williams, Romero and Harris",Finance,3940,Large,77.6,Low,HubSpot,Jonesborough,1,1,2025-01-27 13:27:48.000,0,0.07
272,Dalton,Nunez,andrea26@hotmail.com,"Journalist, broadcasting",2025-03-04,104,Hawkins-Blackwell,Retail,4000,Large,36.28,Low,SAP,Jessicaville,4,2,2025-05-05 14:26:59.000,1,0.95
422,Elizabeth,Crawford,dianagarrett@lyons.com,Location manager,2025-04-07,70,Johnson-King,Retail,4542,Large,2.82,Low,SAP,Port Hailey,3,1,2025-04-28 11:08:49.000,0,0.08
454,Amanda,Byrd,joshuaperkins@hotmail.com,Radio broadcast assistant,2025-02-20,116,Wilson Inc,Manufacturing,1066,Large,81.28,Low,SAP,Suttonfort,5,2,2025-05-24 02:09:12.000,1,0.92
476,Adrian,Shelton,umorgan@hotmail.com,Brewing technologist,2025-05-07,40,"Wilcox, Cox and Newton",Retail,4392,Large,95.42,Low,Oracle,Shannonton,5,3,2025-05-21 06:33:11.000,1,0.95
519,Donald,Larson,xhanson@trujillo-green.net,"Merchandiser, retail",2025-05-17,30,Rodriguez Inc,Manufacturing,615,Large,13.97,Low,HubSpot,Lake Denisemouth,4,3,2025-05-18 13:59:33.000,1,0.96
539,Leah,Lopez,jeffrey97@lewis.com,Private music teacher,2025-03-12,96,Davis Ltd,Finance,3816,Large,97.59,Low,HubSpot,Danielbury,5,2,2025-05-17 19:58:30.000,1,0.99
481,Janet,Alexander,thompsondaniel@hotmail.com,Structural engineer,2025-02-14,122,"Garcia, Kennedy and Allen",Manufacturing,2794,Large,66.52,Low,Oracle,Lake Andreabury,4,2,2025-06-01 02:21:29.000,1,0.93
648,Mary,Jensen,sullivankathryn@gmail.com,Arts administrator,2025-05-02,45,Barker-Smith,Manufacturing,730,Large,97.44,Low,Marketo,South Anitafurt,2,2,2025-05-07 02:26:23.000,0,0.0
674,Richard,Rodriguez,laura46@berry.biz,Art gallery manager,2025-03-28,80,Johnson and Sons,Healthcare,3115,Large,25.15,Low,Salesforce,Heathermouth,2,2,2025-04-19 18:13:03.000,0,0.01
694,Katrina,Jordan,jsmith@ellis.com,Metallurgist,2025-04-27,50,Hudson-Kelly,Technology,1125,Large,5.4,Low,HubSpot,West Jeremiah,5,3,2025-05-21 00:59:31.000,1,0.97
831,Casey,Sanders,billy78@yahoo.com,Jewellery designer,2025-04-17,60,Edwards-Shaw,Retail,2442,Large,36.44,Low,Salesforce,Alexandertown,2,1,2025-03-21 05:01:50.000,0,0.01
832,Cassandra,Thomas,maxwellsusan@boyle-bradford.com,TEFL teacher,2025-04-07,70,Orr-Lopez,Healthcare,71,Medium,23.98,Low,Oracle,New Davidside,2,2,2025-05-09 10:08:16.000,0,0.02
911,Jackson,Adams,kaylabrown@gmail.com,Dentist,2025-04-09,68,"Chavez, Townsend and Miller",Manufacturing,4275,Large,34.74,Low,HubSpot,Port Alexandra,2,2,2025-02-04 18:49:39.000,0,0.0
921,Amanda,Carpenter,kimberly04@gmail.com,Media buyer,2025-03-03,105,Powers LLC,Healthcare,309,Large,16.51,Low,Oracle,Johnport,5,2,2025-05-20 05:54:26.000,1,0.96
120,Autumn,Thomas,wbarnett@rhodes.net,Forensic scientist,2025-01-24,143,"Brown, Townsend and Chase",Retail,1060,Large,79.77,Low,Marketo,South Coreychester,1,1,2025-03-22 01:40:06.000,0,0.14
124,Christopher,Glover,megan52@gmail.com,"Buyer, retail",2025-04-14,63,Campbell Inc,Healthcare,2560,Large,15.33,Low,Oracle,Robertton,2,2,2025-02-10 02:25:42.000,0,0.01
209,Carol,Smith,riverajames@yahoo.com,"Pilot, airline",2025-04-02,75,Dunn Ltd,Healthcare,1625,Large,50.21,Low,HubSpot,Port Heatherchester,3,2,2025-05-07 16:58:36.000,0,0.02
432,Jack,Chan,scaldwell@hotmail.com,Transport planner,2025-04-25,52,Lopez Ltd,Finance,3295,Large,7.4,Low,Oracle,Tamarafurt,2,2,2025-01-20 14:28:14.000,0,0.03
435,Jennifer,Marquez,arianagonzalez@alexander.net,Animator,2025-04-08,69,"Jacobs, Hammond and Browning",Technology,1335,Large,40.6,Low,Salesforce,Lake Williamstad,1,1,2025-01-03 19:24:29.000,0,0.12
489,Audrey,Mcconnell,xevans@hotmail.com,Financial trader,2025-03-10,98,Stephens Inc,Manufacturing,1808,Large,22.25,Low,Marketo,Port Daniellebury,4,3,2025-02-15 19:57:17.000,1,0.92
497,Catherine,Becker,tiffanychavez@yahoo.com,"Scientist, research (life sciences)",2025-02-06,130,Ward-Gray,Healthcare,1992,Large,95.73,Low,Oracle,Potterberg,2,1,2025-03-12 19:31:29.000,0,0.07
569,Joseph,Dunn,mjones@coleman.net,"Runner, broadcasting/film/video",2025-03-30,78,"Clark, Owens and Johnston",Technology,133,Medium,58.87,Low,Salesforce,Wallsshire,2,1,2025-04-22 00:30:39.000,0,0.03
665,Lori,Stark,bscott@mcdaniel-hickman.com,Fish farm manager,2025-05-30,17,Reed LLC,Retail,1236,Large,33.92,Low,HubSpot,Codytown,4,3,2025-05-28 03:24:25.000,1,0.99
833,Michael,Stewart,whitney27@spencer-smith.com,Communications engineer,2025-06-07,9,Osborne Ltd,Retail,1220,Large,64.66,Low,SAP,Diazberg,4,3,2025-05-28 01:45:19.000,1,0.97
44,Lindsay,Valdez,anne68@gibson-decker.com,IT consultant,2025-01-26,141,"Scott, Smith and Chapman",Healthcare,2616,Large,64.37,Low,SAP,South Charles,1,1,2025-03-05 14:10:26.000,0,0.02
123,David,Delgado,alexander19@parker.com,"Psychologist, occupational",2025-02-02,134,"Williams, Hicks and Williams",Technology,2290,Large,77.14,Low,Oracle,South Katherineborough,1,1,2025-02-12 16:50:00.000,0,0.02
400,Robert,Foster,murphylisa@ward.info,"Engineer, chemical",2025-05-02,45,Burch-Barron,Retail,579,Large,15.81,Low,SAP,North Tannerberg,2,2,2025-06-02 15:52:09.000,0,0.08
606,Jason,Frank,antonio96@forbes.com,Risk manager,2025-03-19,89,Butler-Gallagher,Technology,2232,Large,52.35,Low,SAP,New Ashley,3,1,2025-05-08 21:55:54.000,0,0.08
653,Caleb,Powell,alyssapaul@williams.com,Cartographer,2025-04-05,72,Hill-Becker,Healthcare,1561,Large,28.17,Low,Salesforce,Meadowsberg,2,1,2025-02-13 06:30:04.000,0,0.01
660,Amber,Jackson,jim39@hotmail.com,Teaching laboratory technician,2025-01-06,161,Lopez Ltd,Finance,3295,Large,7.4,Low,Oracle,Tamarafurt,4,1,2025-05-22 00:51:16.000,1,0.97
663,Benjamin,Fletcher,johnnyrowland@hurley.com,Geochemist,2025-01-28,139,Orr-Lopez,Healthcare,71,Medium,23.98,Low,Oracle,New Davidside,1,1,2025-05-10 02:04:25.000,0,0.04
934,Andrew,Vang,sowens@davis-walsh.com,Operational researcher,2025-05-04,43,Johnson Ltd,Finance,2528,Large,65.09,Low,Marketo,East Williamborough,5,2,2025-05-13 14:18:53.000,1,0.97
6,Christopher,Quinn,xdonaldson@hotmail.com,Retail manager,2025-01-27,140,Pitts-Snyder,Manufacturing,4448,Large,55.84,Low,HubSpot,North Ashley,1,1,2025-01-04 05:19:11.000,0,0.02
7,Sarah,Mccormick,sally24@hughes.com,"Conservation officer, historic buildings",2025-03-14,94,"Cook, Johnson and Randolph",Finance,4391,Large,43.53,Low,Salesforce,Lake Ashleyton,1,1,2025-02-04 13:25:56.000,0,0.07
204,Kayla,Pratt,wreyes@jimenez.com,Medical illustrator,2025-06-05,11,Davis Ltd,Finance,3816,Large,97.59,Low,HubSpot,Danielbury,1,1,2025-01-26 05:29:03.000,0,0.02
205,Isaac,Davis,mark42@gmail.com,"Designer, industrial/product",2025-03-10,98,Hawkins-Blackwell,Retail,4000,Large,36.28,Low,SAP,Jessicaville,2,1,2025-05-10 07:56:37.000,0,0.04
233,Dan,Marquez,meyersmolly@patterson.net,Applications developer,2025-02-26,110,"Cook, Johnson and Randolph",Finance,4391,Large,43.53,Low,Salesforce,Lake Ashleyton,1,1,2025-02-12 10:57:29.000,0,0.03
373,Michael,Huerta,mkidd@gmail.com,Research scientist (maths),2025-04-21,56,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,1,1,2025-06-04 08:44:46.000,0,0.02
